name, geometry, date (mm/dd/yr), short wavelength displacement, source file
Series 3, POINT(-118.09577135016158 34.1909000960508), 08/31/2025, -0.0258274078, OPERA_L3_DISP-S1_IW_F16940_VV_20250527T014912Z_20250831T014917Z_v1.0_20251123T182303Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 07/19/2016, -0.0036592484, OPERA_L3_DISP-S1_IW_F16940_VV_20160707T014949Z_20160719T014949Z_v1.0_20250408T164134Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 07/31/2016, -0.0063686371, OPERA_L3_DISP-S1_IW_F16940_VV_20160707T014949Z_20160731T014950Z_v1.0_20250408T164134Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 08/12/2016, -0.0036873817, OPERA_L3_DISP-S1_IW_F16940_VV_20160707T014949Z_20160812T014950Z_v1.0_20250408T164134Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 08/24/2016, -0.0028743744, OPERA_L3_DISP-S1_IW_F16940_VV_20160707T014949Z_20160824T014951Z_v1.0_20250408T164134Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 09/05/2016, -0.0025210381, OPERA_L3_DISP-S1_IW_F16940_VV_20160707T014949Z_20160905T014951Z_v1.0_20250408T164134Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 09/29/2016, 0.0010464191, OPERA_L3_DISP-S1_IW_F16940_VV_20160707T014949Z_20160929T014952Z_v1.0_20250408T164134Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 10/11/2016, 0.0039987564, OPERA_L3_DISP-S1_IW_F16940_VV_20160707T014949Z_20161011T014952Z_v1.0_20250408T164134Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 10/23/2016, 0.0036001205, OPERA_L3_DISP-S1_IW_F16940_VV_20160707T014949Z_20161023T014952Z_v1.0_20250408T164134Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 11/04/2016, 0.0083770752, OPERA_L3_DISP-S1_IW_F16940_VV_20160707T014949Z_20161104T014952Z_v1.0_20250408T164134Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 11/16/2016, 0.0055379868, OPERA_L3_DISP-S1_IW_F16940_VV_20160707T014949Z_20161116T014952Z_v1.0_20250408T164134Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 11/28/2016, 0.0004188418, OPERA_L3_DISP-S1_IW_F16940_VV_20160707T014949Z_20161128T014952Z_v1.0_20250408T164134Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 12/10/2016, 0.0055494308, OPERA_L3_DISP-S1_IW_F16940_VV_20160707T014949Z_20161210T014951Z_v1.0_20250408T164134Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 12/16/2016, -0.0011792183, OPERA_L3_DISP-S1_IW_F16940_VV_20160707T014949Z_20161216T014909Z_v1.0_20250408T164134Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 12/22/2016, 0.0000237264, OPERA_L3_DISP-S1_IW_F16940_VV_20160707T014949Z_20161222T014951Z_v1.0_20250408T164134Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 01/03/2017, 0.0061816014, OPERA_L3_DISP-S1_IW_F16940_VV_20161222T014951Z_20170103T014949Z_v1.0_20250409T000731Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 01/09/2017, 0.0068787374, OPERA_L3_DISP-S1_IW_F16940_VV_20161222T014951Z_20170109T014907Z_v1.0_20250409T000731Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 01/15/2017, 0.0023587979, OPERA_L3_DISP-S1_IW_F16940_VV_20161222T014951Z_20170115T014949Z_v1.0_20250409T000731Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 01/27/2017, 0.005547408, OPERA_L3_DISP-S1_IW_F16940_VV_20161222T014951Z_20170127T014949Z_v1.0_20250409T000731Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 02/02/2017, 0.0052851476, OPERA_L3_DISP-S1_IW_F16940_VV_20161222T014951Z_20170202T014907Z_v1.0_20250409T000731Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 02/08/2017, 0.0023239888, OPERA_L3_DISP-S1_IW_F16940_VV_20161222T014951Z_20170208T014949Z_v1.0_20250409T000731Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 02/26/2017, 0.0037416257, OPERA_L3_DISP-S1_IW_F16940_VV_20161222T014951Z_20170226T014906Z_v1.0_20250409T000731Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 03/10/2017, 0.0059117116, OPERA_L3_DISP-S1_IW_F16940_VV_20161222T014951Z_20170310T014906Z_v1.0_20250409T000731Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 04/03/2017, 0.0078047551, OPERA_L3_DISP-S1_IW_F16940_VV_20161222T014951Z_20170403T014907Z_v1.0_20250409T000731Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 04/15/2017, 0.0064829625, OPERA_L3_DISP-S1_IW_F16940_VV_20161222T014951Z_20170415T014908Z_v1.0_20250409T000731Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 04/27/2017, 0.0002484359, OPERA_L3_DISP-S1_IW_F16940_VV_20161222T014951Z_20170427T014908Z_v1.0_20250409T000731Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 05/09/2017, 0.0052660741, OPERA_L3_DISP-S1_IW_F16940_VV_20161222T014951Z_20170509T014909Z_v1.0_20250409T000731Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 05/21/2017, 0.0086849965, OPERA_L3_DISP-S1_IW_F16940_VV_20161222T014951Z_20170521T014909Z_v1.0_20250409T000731Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 06/02/2017, 0.0006624497, OPERA_L3_DISP-S1_IW_F16940_VV_20161222T014951Z_20170602T014910Z_v1.0_20250409T000731Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 06/14/2017, 0.0043963231, OPERA_L3_DISP-S1_IW_F16940_VV_20161222T014951Z_20170614T014911Z_v1.0_20250409T000731Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 06/26/2017, 0.0063318051, OPERA_L3_DISP-S1_IW_F16940_VV_20170614T014911Z_20170626T014911Z_v1.0_20250409T075840Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 07/08/2017, -0.0009471141, OPERA_L3_DISP-S1_IW_F16940_VV_20170614T014911Z_20170708T014912Z_v1.0_20250409T075840Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 07/20/2017, 0.0016983785, OPERA_L3_DISP-S1_IW_F16940_VV_20170614T014911Z_20170720T014913Z_v1.0_20250409T075840Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 08/01/2017, 0.0030690469, OPERA_L3_DISP-S1_IW_F16940_VV_20170614T014911Z_20170801T014914Z_v1.0_20250409T075840Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 08/13/2017, -0.0023833476, OPERA_L3_DISP-S1_IW_F16940_VV_20170614T014911Z_20170813T014914Z_v1.0_20250409T075840Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 08/25/2017, 0.001720313, OPERA_L3_DISP-S1_IW_F16940_VV_20170614T014911Z_20170825T014915Z_v1.0_20250409T075840Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 09/06/2017, -0.0003215037, OPERA_L3_DISP-S1_IW_F16940_VV_20170614T014911Z_20170906T014915Z_v1.0_20250409T075840Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 09/18/2017, -0.0017071925, OPERA_L3_DISP-S1_IW_F16940_VV_20170614T014911Z_20170918T014916Z_v1.0_20250409T075840Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 09/30/2017, 0.0131701268, OPERA_L3_DISP-S1_IW_F16940_VV_20170614T014911Z_20170930T014916Z_v1.0_20250409T075840Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 10/12/2017, 0.0048789419, OPERA_L3_DISP-S1_IW_F16940_VV_20170614T014911Z_20171012T014916Z_v1.0_20250409T075840Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 10/24/2017, 0.008952979, OPERA_L3_DISP-S1_IW_F16940_VV_20170614T014911Z_20171024T014916Z_v1.0_20250409T075840Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 11/05/2017, -0.0028191768, OPERA_L3_DISP-S1_IW_F16940_VV_20170614T014911Z_20171105T014916Z_v1.0_20250409T075840Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 11/17/2017, 0.0016039647, OPERA_L3_DISP-S1_IW_F16940_VV_20170614T014911Z_20171117T014916Z_v1.0_20250409T075840Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 11/29/2017, 0.0086067952, OPERA_L3_DISP-S1_IW_F16940_VV_20170614T014911Z_20171129T014916Z_v1.0_20250409T075840Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 12/11/2017, 0.0094145574, OPERA_L3_DISP-S1_IW_F16940_VV_20170614T014911Z_20171211T014915Z_v1.0_20250409T075840Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 12/23/2017, 0.0070418157, OPERA_L3_DISP-S1_IW_F16940_VV_20171211T014915Z_20171223T014915Z_v1.0_20250409T160927Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 01/04/2018, 0.00997198, OPERA_L3_DISP-S1_IW_F16940_VV_20171211T014915Z_20180104T014914Z_v1.0_20250409T160927Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 01/16/2018, 0.0070918836, OPERA_L3_DISP-S1_IW_F16940_VV_20171211T014915Z_20180116T014914Z_v1.0_20250409T160927Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 01/28/2018, 0.0085926093, OPERA_L3_DISP-S1_IW_F16940_VV_20171211T014915Z_20180128T014913Z_v1.0_20250409T160927Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 02/09/2018, 0.0106097497, OPERA_L3_DISP-S1_IW_F16940_VV_20171211T014915Z_20180209T014913Z_v1.0_20250409T160927Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 02/21/2018, 0.0101125278, OPERA_L3_DISP-S1_IW_F16940_VV_20171211T014915Z_20180221T014913Z_v1.0_20250409T160927Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 03/05/2018, 0.0066846646, OPERA_L3_DISP-S1_IW_F16940_VV_20171211T014915Z_20180305T014913Z_v1.0_20250409T160927Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 03/17/2018, 0.0073474683, OPERA_L3_DISP-S1_IW_F16940_VV_20171211T014915Z_20180317T014913Z_v1.0_20250409T160927Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 04/10/2018, 0.0116132535, OPERA_L3_DISP-S1_IW_F16940_VV_20171211T014915Z_20180410T014914Z_v1.0_20250409T160927Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 04/22/2018, 0.0102947988, OPERA_L3_DISP-S1_IW_F16940_VV_20171211T014915Z_20180422T014914Z_v1.0_20250409T160927Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 05/04/2018, 0.0035723485, OPERA_L3_DISP-S1_IW_F16940_VV_20171211T014915Z_20180504T014915Z_v1.0_20250409T160927Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 05/16/2018, 0.004256133, OPERA_L3_DISP-S1_IW_F16940_VV_20171211T014915Z_20180516T014915Z_v1.0_20250409T160927Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 05/28/2018, 0.0025023259, OPERA_L3_DISP-S1_IW_F16940_VV_20171211T014915Z_20180528T014916Z_v1.0_20250409T160927Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 06/09/2018, -0.0011712275, OPERA_L3_DISP-S1_IW_F16940_VV_20171211T014915Z_20180609T014917Z_v1.0_20250409T160927Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 06/21/2018, 0.0039624013, OPERA_L3_DISP-S1_IW_F16940_VV_20171211T014915Z_20180621T014918Z_v1.0_20250409T160927Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 07/03/2018, 0.0010346211, OPERA_L3_DISP-S1_IW_F16940_VV_20180621T014918Z_20180703T014919Z_v1.0_20250410T002605Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 07/15/2018, -0.0008460246, OPERA_L3_DISP-S1_IW_F16940_VV_20180621T014918Z_20180715T014919Z_v1.0_20250410T002605Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 09/25/2018, 0.0040990151, OPERA_L3_DISP-S1_IW_F16940_VV_20180621T014918Z_20180925T014923Z_v1.0_20250410T002605Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 11/18/2018, 0.0016073026, OPERA_L3_DISP-S1_IW_F16940_VV_20180621T014918Z_20181118T015005Z_v1.0_20250410T002605Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 12/30/2018, 0.0045943297, OPERA_L3_DISP-S1_IW_F16940_VV_20180621T014918Z_20181230T014921Z_v1.0_20250410T002605Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 01/11/2019, 0.0041294433, OPERA_L3_DISP-S1_IW_F16940_VV_20180621T014918Z_20190111T014921Z_v1.0_20250410T002605Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 01/17/2019, -0.0052825175, OPERA_L3_DISP-S1_IW_F16940_VV_20180621T014918Z_20190117T015002Z_v1.0_20250410T002605Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 01/23/2019, 0.0072320737, OPERA_L3_DISP-S1_IW_F16940_VV_20180621T014918Z_20190123T014920Z_v1.0_20250410T002605Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 02/10/2019, 0.0096672811, OPERA_L3_DISP-S1_IW_F16940_VV_20180621T014918Z_20190210T015001Z_v1.0_20250410T002605Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 02/22/2019, 0.0086230077, OPERA_L3_DISP-S1_IW_F16940_VV_20180621T014918Z_20190222T015001Z_v1.0_20250410T002605Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 03/06/2019, 0.0012987889, OPERA_L3_DISP-S1_IW_F16940_VV_20180621T014918Z_20190306T015002Z_v1.0_20250410T002605Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 03/12/2019, 0.007702712, OPERA_L3_DISP-S1_IW_F16940_VV_20180621T014918Z_20190312T014920Z_v1.0_20250410T002605Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 03/18/2019, 0.0095461644, OPERA_L3_DISP-S1_IW_F16940_VV_20180621T014918Z_20190318T015002Z_v1.0_20250410T002605Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 03/24/2019, -0.0026961528, OPERA_L3_DISP-S1_IW_F16940_VV_20180621T014918Z_20190324T014920Z_v1.0_20250410T002605Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 03/30/2019, 0.0093296804, OPERA_L3_DISP-S1_IW_F16940_VV_20180621T014918Z_20190330T015002Z_v1.0_20250410T002605Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 04/05/2019, 0.0046623982, OPERA_L3_DISP-S1_IW_F16940_VV_20190330T015002Z_20190405T014920Z_v1.0_20250410T084302Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 04/11/2019, 0.0184334554, OPERA_L3_DISP-S1_IW_F16940_VV_20190330T015002Z_20190411T015002Z_v1.0_20250410T084302Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 04/17/2019, 0.0049027242, OPERA_L3_DISP-S1_IW_F16940_VV_20190330T015002Z_20190417T014920Z_v1.0_20250410T084302Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 04/23/2019, 0.0111430921, OPERA_L3_DISP-S1_IW_F16940_VV_20190330T015002Z_20190423T015003Z_v1.0_20250410T084302Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 04/29/2019, 0.0066341199, OPERA_L3_DISP-S1_IW_F16940_VV_20190330T015002Z_20190429T014921Z_v1.0_20250410T084302Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 05/11/2019, 0.0052536763, OPERA_L3_DISP-S1_IW_F16940_VV_20190330T015002Z_20190511T014921Z_v1.0_20250410T084302Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 05/17/2019, 0.0051077642, OPERA_L3_DISP-S1_IW_F16940_VV_20190330T015002Z_20190517T015004Z_v1.0_20250410T084302Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 05/23/2019, 0.0061701573, OPERA_L3_DISP-S1_IW_F16940_VV_20190330T015002Z_20190523T014922Z_v1.0_20250410T084302Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 05/29/2019, 0.003298644, OPERA_L3_DISP-S1_IW_F16940_VV_20190330T015002Z_20190529T015004Z_v1.0_20250410T084302Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 06/10/2019, 0.0064691342, OPERA_L3_DISP-S1_IW_F16940_VV_20190330T015002Z_20190610T015005Z_v1.0_20250410T084302Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 06/16/2019, 0.0068868436, OPERA_L3_DISP-S1_IW_F16940_VV_20190330T015002Z_20190616T014924Z_v1.0_20250410T084302Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 06/22/2019, 0.0048226155, OPERA_L3_DISP-S1_IW_F16940_VV_20190330T015002Z_20190622T015006Z_v1.0_20250410T084302Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 06/28/2019, 0.0045880117, OPERA_L3_DISP-S1_IW_F16940_VV_20190330T015002Z_20190628T014924Z_v1.0_20250410T084302Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 07/04/2019, 0.0038098134, OPERA_L3_DISP-S1_IW_F16940_VV_20190330T015002Z_20190704T015006Z_v1.0_20250410T084302Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 07/10/2019, 0.014191512, OPERA_L3_DISP-S1_IW_F16940_VV_20190330T015002Z_20190710T014925Z_v1.0_20250410T084302Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 07/16/2019, 0.0060776509, OPERA_L3_DISP-S1_IW_F16940_VV_20190710T014925Z_20190716T015007Z_v1.0_20250410T171832Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 07/22/2019, 0.0068110265, OPERA_L3_DISP-S1_IW_F16940_VV_20190710T014925Z_20190722T014926Z_v1.0_20250410T171832Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 07/28/2019, 0.0106047429, OPERA_L3_DISP-S1_IW_F16940_VV_20190710T014925Z_20190728T015008Z_v1.0_20250410T171832Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 08/03/2019, 0.0113076009, OPERA_L3_DISP-S1_IW_F16940_VV_20190710T014925Z_20190803T014926Z_v1.0_20250410T171832Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 08/09/2019, 0.0136880912, OPERA_L3_DISP-S1_IW_F16940_VV_20190710T014925Z_20190809T015009Z_v1.0_20250410T171832Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 08/15/2019, 0.0135220326, OPERA_L3_DISP-S1_IW_F16940_VV_20190710T014925Z_20190815T014927Z_v1.0_20250410T171832Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 08/27/2019, 0.0013912953, OPERA_L3_DISP-S1_IW_F16940_VV_20190710T014925Z_20190827T014928Z_v1.0_20250410T171832Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 09/02/2019, -0.0016356669, OPERA_L3_DISP-S1_IW_F16940_VV_20190710T014925Z_20190902T015010Z_v1.0_20250410T171832Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 09/08/2019, 0.010200385, OPERA_L3_DISP-S1_IW_F16940_VV_20190710T014925Z_20190908T014929Z_v1.0_20250410T171832Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 09/26/2019, 0.0025852956, OPERA_L3_DISP-S1_IW_F16940_VV_20190710T014925Z_20190926T015011Z_v1.0_20250410T171832Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 10/02/2019, -0.0001250468, OPERA_L3_DISP-S1_IW_F16940_VV_20190710T014925Z_20191002T014929Z_v1.0_20250410T171832Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 10/08/2019, 0.0047730245, OPERA_L3_DISP-S1_IW_F16940_VV_20190710T014925Z_20191008T015011Z_v1.0_20250410T171832Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 10/14/2019, 0.0051525868, OPERA_L3_DISP-S1_IW_F16940_VV_20190710T014925Z_20191014T014929Z_v1.0_20250410T171832Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 10/20/2019, 0.0061100759, OPERA_L3_DISP-S1_IW_F16940_VV_20190710T014925Z_20191020T015011Z_v1.0_20250410T171832Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 10/26/2019, 0.0123461522, OPERA_L3_DISP-S1_IW_F16940_VV_20190710T014925Z_20191026T014929Z_v1.0_20250410T171832Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 11/01/2019, 0.013182763, OPERA_L3_DISP-S1_IW_F16940_VV_20191026T014929Z_20191101T015011Z_v1.0_20250411T020030Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 11/07/2019, 0.0076407231, OPERA_L3_DISP-S1_IW_F16940_VV_20191026T014929Z_20191107T014929Z_v1.0_20250411T020030Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 11/13/2019, 0.0082176961, OPERA_L3_DISP-S1_IW_F16940_VV_20191026T014929Z_20191113T015011Z_v1.0_20250411T020030Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 11/19/2019, 0.0152319707, OPERA_L3_DISP-S1_IW_F16940_VV_20191026T014929Z_20191119T014929Z_v1.0_20250411T020030Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 11/25/2019, 0.0129118003, OPERA_L3_DISP-S1_IW_F16940_VV_20191026T014929Z_20191125T015011Z_v1.0_20250411T020030Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 12/01/2019, 0.006335143, OPERA_L3_DISP-S1_IW_F16940_VV_20191026T014929Z_20191201T014929Z_v1.0_20250411T020030Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 12/07/2019, 0.0083588399, OPERA_L3_DISP-S1_IW_F16940_VV_20191026T014929Z_20191207T015010Z_v1.0_20250411T020030Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 12/13/2019, 0.0095952787, OPERA_L3_DISP-S1_IW_F16940_VV_20191026T014929Z_20191213T014928Z_v1.0_20250411T020030Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 12/25/2019, 0.0097283162, OPERA_L3_DISP-S1_IW_F16940_VV_20191026T014929Z_20191225T014928Z_v1.0_20250411T020030Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 12/31/2019, 0.0161331929, OPERA_L3_DISP-S1_IW_F16940_VV_20191026T014929Z_20191231T015009Z_v1.0_20250411T020030Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 01/06/2020, 0.0070618428, OPERA_L3_DISP-S1_IW_F16940_VV_20191026T014929Z_20200106T014927Z_v1.0_20250411T020030Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 01/18/2020, 0.0075682439, OPERA_L3_DISP-S1_IW_F16940_VV_20191026T014929Z_20200118T014927Z_v1.0_20250411T020030Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 01/30/2020, 0.0167092122, OPERA_L3_DISP-S1_IW_F16940_VV_20191026T014929Z_20200130T014926Z_v1.0_20250411T020030Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 02/05/2020, 0.0102328099, OPERA_L3_DISP-S1_IW_F16940_VV_20191026T014929Z_20200205T015008Z_v1.0_20250411T020030Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 02/11/2020, 0.0129250325, OPERA_L3_DISP-S1_IW_F16940_VV_20191026T014929Z_20200211T014926Z_v1.0_20250411T020030Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 02/17/2020, 0.0061196126, OPERA_L3_DISP-S1_IW_F16940_VV_20200211T014926Z_20200217T015008Z_v1.0_20250411T101850Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 02/23/2020, 0.0078467168, OPERA_L3_DISP-S1_IW_F16940_VV_20200211T014926Z_20200223T014926Z_v1.0_20250411T101850Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 02/29/2020, 0.0138229169, OPERA_L3_DISP-S1_IW_F16940_VV_20200211T014926Z_20200229T015008Z_v1.0_20250411T101850Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 03/06/2020, 0.0169848241, OPERA_L3_DISP-S1_IW_F16940_VV_20200211T014926Z_20200306T014926Z_v1.0_20250411T101850Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 03/12/2020, 0.0084523, OPERA_L3_DISP-S1_IW_F16940_VV_20200211T014926Z_20200312T015008Z_v1.0_20250411T101850Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 03/18/2020, 0.0109232701, OPERA_L3_DISP-S1_IW_F16940_VV_20200211T014926Z_20200318T014926Z_v1.0_20250411T101850Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 03/24/2020, 0.0083092488, OPERA_L3_DISP-S1_IW_F16940_VV_20200211T014926Z_20200324T015008Z_v1.0_20250411T101850Z.nc
Series 4, POINT(-118.19748839599539 34.19238620325228), 04/11/2020, 0.0066899098, OPERA_L3_DISP-S1_IW_F16940_VV_20200211T014926Z_20200411T014927Z_v1.0_20250411T101850Z.nc
